,speech_type,proceeding,date,speaker_surname,country,speaker_name,country_code,position
2980,General debate,A_62_PV.5_E, 2007-09-25 ,Ahmadinejad,Iran,Mahmoud  Ahmadinejad,IRN,President of the Islamic Republic of Iran 
2981,General debate,A_62_PV.5_E, 2007-09-25 ,Kirchner,Argentina,Néstor Carlos  Kirchner,ARG,President of Argentina
2982,General debate,A_62_PV.5_E, 2007-09-25 ,Mbeki,South Africa,Thabo  Mbeki,ZAF,President of the Republic of South Africa 
2983,General debate,A_62_PV.5_E, 2007-09-25 ,Wade,Senegal,Abdoulaye  Wade,SEN,President of the Republic of Senegal 
2984,General debate,A_62_PV.5_E, 2007-09-25 ,Duarte Frutos,Paraguay,Nicanor  Duarte Frutos,PRY,President of the Republic of Paraguay address by the President of the Republic of Paraguay. 
2985,General debate,A_62_PV.5_E, 2007-09-25 ,Rajapaksa,Sri Lanka,Mahinda  Rajapaksa,LKA,President of the Democratic Socialist Republic of Sri Lanka 
2956,General debate,A_62_PV.6_E, 2007-09-26 ,Pérez Roque,Cuba,Felipe  Pérez Roque,CUB,Minister for Foreign Affairs of Cuba
2957,General debate,A_62_PV.6_E, 2007-09-26 ,Al-Maliki,Iraq,Nuri Kamel  Al-Maliki,IRQ,Prime Minister of the Republic of Iraq 
2955,General debate,A_62_PV.7_E, 2007-09-26 ,Mugabe,Zimbabwe,Robert Gabriel  Mugabe,ZWE,President of the Republic of Zimbabwe 
2958,General debate,A_62_PV.7_E, 2007-09-26 ,Gonzi,Malta,Lawrence  Gonzi,MLT,Prime Minister of the Republic of Malta 
2959,General debate,A_62_PV.7_E, 2007-09-26 ,Stoltenberg,Norway,Jens  Stoltenberg,NOR,Prime Minister of the Kingdom of Norway 
2960,General debate,A_62_PV.7_E, 2007-09-26 ,Kaczynski,Poland,Lech  Kaczynski,POL,President of the Republic of Poland address by the President of the Republic of Poland. Mr. Lech Kaczynski
2961,General debate,A_62_PV.7_E, 2007-09-26 ,Correa,Ecuador,Rafael  Correa,ECU,President of the Republic of Ecuador address by the President of the Republic of Ecuador. 
2962,General debate,A_62_PV.7_E, 2007-09-26 ,Klaus,Czech Republic,Václav  Klaus,CZE,President of the Czech Republic address by the President of the Czech Republic. Mr. Vaclav Klaus
2963,General debate,A_62_PV.7_E, 2007-09-26 ,Morales Ayma,Bolivia,Evo  Morales Ayma,BOL,President of the Republic of Bolivia address by the President of the Republic of Bolivia. 
2964,General debate,A_62_PV.7_E, 2007-09-26 ,Saakashvili,Georgia,Mikheil  Saakashvili,GEO,President of Georgia hear an address by the President of Georgia. On behalf of my nation
2965,General debate,A_62_PV.7_E, 2007-09-26 ,Yar' Adua,Nigeria,Umaru   Yar' Adua,NGA,President of the Federal Republic of Nigeria 
2966,General debate,A_62_PV.7_E, 2007-09-26 ,Ravalomanana,Madagascar,Marc  Ravalomanana,MDG,President of the Republic of Madagascar 
2967,General debate,A_62_PV.7_E, 2007-09-26 ,Papadopoulos,Cyprus,Tassos  Papadopoulos,CYP,President of the Republic of Cyprus 
2968,General debate,A_62_PV.7_E, 2007-09-26 ,Guebuza,Mozambique,Armando Emílio  Guebuza,MOZ,President of the Republic of Mozambique address by Mozambique. 
2969,General debate,A_62_PV.7_E, 2007-09-26 ,Komsic,Bosnia and Herzegovina,Zeljko  Komsic,BIH,Chairman of the Presidency of Bosnia and Herzegovina 
2970,General debate,A_62_PV.7_E, 2007-09-26 ,Mswati III,Swaziland,1968-   King of Swaziland Mswati III,SWZ,Head of State of the Kingdom of Swaziland 
2929,General debate,A_62_PV.8_E, 2007-09-27 ,Al-Sabah,Kuwait,Mohammad Al-Sabah Al-Salem  Al-Sabah,KWT,Deputy Prime Minister and Minister for Foreign Affairs of the State of Kuwait. in Arabic): Kuwait congratulates Mr. Srgjan Kerim upon Mr. Sheikh Al-Sabah (Kuwait) (spoke to and the in its and Fund
2930,General debate,A_62_PV.8_E, 2007-09-27 ,Balkenende,Netherlands,Jan Peter  Balkenende,NLD,Prime Minister and Minister for General Affairs of the Kingdom of the Netherlands 
2931,General debate,A_62_PV.8_E, 2007-09-27 ,Biya,Cameroon,Paul  Biya,CMR,President of the Republic of Cameroon 
2932,General debate,A_62_PV.8_E, 2007-09-27 ,Berger Perdomo,Guatemala,Oscar   Berger Perdomo,GTM,President of the Republic of Guatemala 
2933,General debate,A_62_PV.8_E, 2007-09-27 ,Obiang Nguema Mbasogo,Equatorial Guinea,Teodoro  Obiang Nguema Mbasogo,GNQ,President of the Republic of Equatorial Guinea 
2934,General debate,A_62_PV.8_E, 2007-09-27 ,Fernández,Dominican Republic,Leonel  Fernández,DOM,President of the Dominican Republic 
2935,General debate,A_62_PV.8_E, 2007-09-27 ,Kikwete,United Republic of Tanzania,Jakaya  Kikwete,TZA,President of the United Republic of Tanzania 
2936,General debate,A_62_PV.8_E, 2007-09-27 ,Ramos-Horta,Timor-Leste,José  Ramos-Horta,TLS,President of Address by Mr. Jose Ramos-Horta
2937,General debate,A_62_PV.8_E, 2007-09-27 ,Kabila Kabange,Democratic Republic of the Congo,Joseph  Kabila Kabange,COD,President of the Democratic Republic of the Congo 
2938,General debate,A_62_PV.8_E, 2007-09-27 ,Uribe Vélez,Colombia,Alvaro  Uribe Vélez,COL,President of the Republic of Colombia 
2939,General debate,A_62_PV.8_E, 2007-09-27 ,Tadic,Serbia,Boris  Tadic,SRB,President of the Republic of Serbia address by the President of the Republic of Serbia. 
2940,General debate,A_62_PV.8_E, 2007-09-27 ,Mesic,Croatia,Stipe  Mesic,HRV,President of the Republic of Croatia address by the President of the Republic of Croatia. 
2941,General debate,A_62_PV.8_E, 2007-09-27 ,Kagame,Rwanda,Paul  Kagame,RWA,President of the Republic of Rwanda 
2924,General debate,A_62_PV.9_E, 2007-09-27 ,Miliband,United Kingdom,David  Miliband,GBR,Secretary of State for Foreign and Commonwealth Affairs of the United Kingdom of Great Britain and Northern Ireland. Mr. Miliband (United Kingdom): It is a great honour to make my first speech to the General Assembly. 
2925,General debate,A_62_PV.9_E, 2007-09-27 ,Ayeva,Togo,Zarifou  Ayeva,TGO,Minister for Foreign Affairs and African Integration of Togo. Mr. Ayeva (Togo) (spoke in French): Each session of the General Assembly offers us an opportunity to meet in order to take stock of our actions and define the necessary perspectives for breathing new life into our Organization. In analysing events throughout the world during the past year
2926,General debate,A_62_PV.9_E, 2007-09-27 ,Chin,Palau,Elias Camsek  Chin,PLW,one people. 
2927,General debate,A_62_PV.9_E, 2007-09-27 ,Njie-Saidy,Gambia,Aja Isatou  Njie-Saidy,GMB,Vice-President of the Republic of the Gambia 
2928,General debate,A_62_PV.9_E, 2007-09-27 ,Boakai,Liberia,Joseph Nyumah  Boakai,LBR,Vice-President of the Republic of Liberia 
2942,General debate,A_62_PV.9_E, 2007-09-27 ,Nduwimana,Burundi,Martin  Nduwimana,BDI,Vice-President of the Republic of Burundi 
2943,General debate,A_62_PV.9_E, 2007-09-27 ,Kouyate,Guinea,Lansana  Kouyate,GIN,Prime Minister of the Republic of Guinea 
2944,General debate,A_62_PV.9_E, 2007-09-27 ,Nguyen,Viet Nam,Tan Dung  Nguyen,VNM,Prime Minister of the Socialist Republic of Viet Nam 
2945,General debate,A_62_PV.9_E, 2007-09-27 ,Berisha,Albania,Sali  Berisha,ALB,Prime Minister of the Republic of Albania 
2946,General debate,A_62_PV.9_E, 2007-09-27 ,Somare,Papua New Guinea,Michael  Somare,PNG,Prime Minister of Papua New Guinea 
2947,General debate,A_62_PV.9_E, 2007-09-27 ,Chulanont,Thailand,Surayud  Chulanont,THA,Prime Minister of the Kingdom of Thailand 
2948,General debate,A_62_PV.9_E, 2007-09-27 ,Pintat-Santolària,Andorra,Albert  Pintat-Santolària,AND,Prime Minister of the Principality of Andorra 
2949,General debate,A_62_PV.9_E, 2007-09-27 ,Ahmed,Bangladesh,Fakhruddin  Ahmed,BGD,President of the Union of the Comoros 
2950,General debate,A_62_PV.9_E, 2007-09-27 ,Jansa,Slovenia,Janez  Jansa,SVN,Prime Minister of the Republic of Slovenia 
2951,General debate,A_62_PV.9_E, 2007-09-27 ,Sambi,Comoros,Ahmed Abdallah  Sambi,COM,President of the Union of the Comoros 
2952,General debate,A_62_PV.9_E, 2007-09-27 ,Scotty,Nauru,Ludwig  Scotty,NRU,President of the Republic of Nauru 
2953,General debate,A_62_PV.9_E, 2007-09-27 ,Mori,Micronesia,Emanuel  Mori,FSM,President of the Federated States of Micronesia 
2954,General debate,A_62_PV.9_E, 2007-09-27 ,Vieira,Guinea-Bissau,Joao Bernardo  Vieira,GNB,President of the Republic of Guinea-Bissau 
