,speech_type,proceeding,date,speaker_surname,country,speaker_name,country_code,position
1889,General debate,A_57_PV.7_E, 2002-09-14 ,Lagumdzija,Bosnia and Herzegovina,Zlatko  Lagumdzija,BIH,Minister for Foreign Affairs of Bosnia and Herzegovina. Mr. Lagumdzija (Bosnia and Herzegovina): I am grateful for the opportunity to address the General Assembly at its fifty-seventh session. Allow me at the outset to extend my warmest congratulations to Mr. Jan Kavan on his well-deserved election to the presidency. 
1890,General debate,A_57_PV.7_E, 2002-09-14 ,Insanally,Guyana,Samuel R.  Insanally,GUY,Minister for Foreign Affairs of Guyana and former President of the General Assembly. Mr. Insanally (Guyana): Over the Assembly hangs a cloud of uncertainty — indeed
1891,General debate,A_57_PV.7_E, 2002-09-14 ,Zlenko,Ukraine,Anatoli  Zlenko,UKR,
1892,General debate,A_57_PV.7_E, 2002-09-14 ,Ferrero-Waldner,Austria,Benita  Ferrero-Waldner,AUT,Minister for Foreign Affairs of Austria. Mrs. Ferrero-Waldner (Austria): Let me begin by welcoming Switzerland
1893,General debate,A_57_PV.7_E, 2002-09-14 ,Goff,New Zealand,Phil  Goff,NZL,the Minister for Foreign Affairs and Trade of New Zealand. 
1894,General debate,A_57_PV.7_E, 2002-09-14 ,Benaissa,Morocco,Mohamed  Benaissa,MAR,Minister for Foreign Affairs and Cooperation of Morocco. Mr. Benaissa (Morocco) (spoke in Arabic): I should like at the outset to express to you
1895,General debate,A_57_PV.7_E, 2002-09-14 ,Polfer,Luxembourg,Lydie  Polfer,LUX,Deputy Prime Minister and Minister for Foreign Affairs and External Trade of Luxembourg. Mrs. Polfer (Luxembourg) (spoke in French): 
1896,General debate,A_57_PV.7_E, 2002-09-14 ,Puapua,Tuvalu,Tomasi  Puapua,TUV,Governor General of Tuvalu 
1873,General debate,A_57_PV.8_E, 2002-09-15 ,Sealy,Trinidad and Tobago,Philip  Sealy,TTO,
1874,General debate,A_57_PV.8_E, 2002-09-15 ,Guliyev,Azerbaijan,Vilayat   Guliyev,AZE,Minister for Foreign Affairs of Azerbaijan. Mr. Guliyev (Azerbaijan): I should like first of all to congratulate Mr. Jan Kavan on his assumption of the presidency of the General Assembly at its fifty- seventh session
1875,General debate,A_57_PV.8_E, 2002-09-15 ,Erdenechuluun,Mongolia,Luvsangiin  Erdenechuluun,MNG,Minister for Foreign Affairs of Mongolia. Mr. Erdenechuluun (Mongolia): Mongolia welcomes wholeheartedly the newest member of the United Nations family
1876,General debate,A_57_PV.8_E, 2002-09-15 ,Cimoszewicz,Poland,Wlodzimierz  Cimoszewicz,POL,Minister for Foreign Affairs of Poland. Mr. Cimoszewicz I convey my congratulations to Mr. Jan Kavan on his election to the presidency of this body. I should also like to express (Poland): 20 It is with satisfaction that Poland welcomes in our midst the newest Member of the United Nations
1877,General debate,A_57_PV.8_E, 2002-09-15 ,Cruz,Portugal,António Martins da  Cruz,PRT,
1878,General debate,A_57_PV.8_E, 2002-09-15 ,Ping,Gabon,Jean  Ping,GAB,
1879,General debate,A_57_PV.8_E, 2002-09-15 ,Scheffer,Netherlands,Jaap de Hoop  Scheffer,NLD,Minister for Foreign Affairs of the Netherlands. Mr. De Hoop Scheffer (Netherlands): 
1880,General debate,A_57_PV.8_E, 2002-09-15 ,Al-Shara',Syrian Arab Republic,Farouk  Al-Shara',SYR,
1881,General debate,A_57_PV.8_E, 2002-09-15 ,Al-Khalifa,Bahrain,Mohammed Bin Mubarak  Al-Khalifa,BHR,Minister for Foreign Affairs of Bahrain. Shaikh Mohammed Bin Mubarak Al-Khalifa (Bahrain) (spoke in Arabic): I should like at the outset to sincerely congratulate Mr. Jan Kavan on his election as President of the General Assembly at its fifty- seventh session. I should also like to express my deep appreciation to his predecessor
1882,General debate,A_57_PV.8_E, 2002-09-15 ,Panou,Togo,Koffi  Panou,TGO,the Minister for Foreign Affairs and Cooperation of Togo. Mr. Panou (Togo) (spoke in French): 
1883,General debate,A_57_PV.8_E, 2002-09-15 ,Mosisili,Lesotho,Pakalitha Bethuel  Mosisili,LSO,Prime Minister and Minister for Defence and Public Service of the Kingdom of Lesotho 
1884,General debate,A_57_PV.8_E, 2002-09-15 ,Obasanjo,Nigeria,Olusegun  Obasanjo,NGA,President and Commander-in-Chief of the Armed Forces of the Federal Republic of Nigeria 
1861,General debate,A_57_PV.9_E, 2002-09-15 ,Mitchell,Bahamas,Frederick A.  Mitchell,BHS,M.P.
1862,General debate,A_57_PV.9_E, 2002-09-15 ,Harris,Saint Kitts and Nevis,Timothy Sylvester  Harris,KNA,Minister for Foreign Affairs and Education of Saint Kitts and Nevis. Mr. Harris (Saint Kitts and Nevis): Allow me first to salute fellow leaders
1863,General debate,A_57_PV.9_E, 2002-09-15 ,Minoves-Triquell,Andorra,Juli  Minoves-Triquell,AND,the Minister for Foreign Affairs of Andorra. (spoke (Andorra) Mr. Minoves-Triquell in Catalan): First of all
1864,General debate,A_57_PV.9_E, 2002-09-15 ,Miranda,Angola,Joao Bernardo de  Miranda,AGO,
1865,General debate,A_57_PV.9_E, 2002-09-15 ,Kharrazi,Iran,Kamal  Kharrazi,IRN,Minister for Foreign Affairs of the Islamic Republic of Iran. Mr. Kharrazi (Islamic Republic of Iran) (spoke in Farsi; English text furnished by the delegation): I would like at the outset to congratulate Mr. Jan Kavan on his election to the presidency of the General Assembly at its fifty-seventh session and to assure him of the full support and cooperation of the delegation of the Islamic Republic of Iran as he embarks on his crucial to express my appreciation to the President of Assembly at its fifty- I would also task. like sixth session for his skilful leadership. I would also like to welcome Switzerland to the United Nations
1866,General debate,A_57_PV.9_E, 2002-09-15 ,Papandreou,Greece,George A.  Papandreou,GRC,Minister for Foreign Affairs of Greece. Mr. Papandreou (Greece): 
1867,General debate,A_57_PV.9_E, 2002-09-15 ,Kovács,Hungary,László  Kovács,HUN,Minister for Foreign Affairs of Hungary. Mr. Kovacs (Hungary): Let me at the outset extend to His Excellency Mr. Jan Kavan
1868,General debate,A_57_PV.9_E, 2002-09-15 ,Borg,Malta,Joseph  Borg,MLT,Minister for Foreign Affairs of Malta. Mr. Borg (Malta): Allow me to begin by offering Mr. Jan Kavan my Governments warm congratulations as he assumes the presidency of the General Assembly. He has served the Czech Republic so well as Foreign Minister
1869,General debate,A_57_PV.9_E, 2002-09-15 ,Muasher,Jordan,Marwan  Muasher,JOR,Minister for Foreign Affairs of Jordan. to the presidency of Mr. Muasher (Jordan) (spoke in Arabic): I wish at the outset to extend to you
1870,General debate,A_57_PV.9_E, 2002-09-15 ,Oskanian,Armenia,Vartan  Oskanian,ARM,Minister for Foreign Affairs of Armenia. Mr. Oskanian (Armenia): I would like to begin by congratulating you
1871,General debate,A_57_PV.9_E, 2002-09-15 ,Lengsavad,Lao People's Democratic Republic,Somsavat  Lengsavad,LAO,Deputy Prime Minister and Minister for Foreign Affairs of the Lao Peoples Democratic Republic. 4 Mr. Lengsavad (Lao Peoples Democratic Republic): On behalf of the delegation of Laos
1872,General debate,A_57_PV.9_E, 2002-09-15 ,Michel,Belgium,Louis  Michel,BEL,Deputy Prime Minister and Minister for Foreign Affairs of Belgium. Mr. Michel (Belgium) (spoke in French): Some 50 years ago my predecessor Paul-Henri Spaak said before the Assembly
