,speech_type,proceeding,date,speaker_surname,country,speaker_name,country_code,position
1618,General debate,A_56_PV.54_E, 2001-11-15 ,Belinga-Eboutou,Cameroon,Martin  Belinga-Eboutou,CMR,Chairman of the delegation of Cameroon. Mr. Belinga-Eboutou (Cameroon) (spoke in French): I should like at the outset to express the profound sympathy and condolences of Cameroon to the Government and the people of the United States of America and of the Dominican Republic for the accident involving the American Airlines Airbus on 12 November in New York. It was also with great dismay and sadness that we learned of the natural disaster that struck the brotherly people of Algeria with such severity. On behalf of the people and the Government of Cameroon
1619,General debate,A_56_PV.54_E, 2001-11-15 ,Alsaidi,Yemen,Abdullah M.  Alsaidi,YEM,Deputy Minister for Foreign Affairs of Yemen. Mr. Alsaidi (Yemen) (spoke in Arabic): I am pleased
1620,General debate,A_56_PV.54_E, 2001-11-15 ,Ismail,Sudan,Mustafa Osman  Ismail,SDN,Minister for Foreign Affairs of the Sudan. Mr. Osman (Sudan) (spoke in Arabic): Allow me to extend
1621,General debate,A_56_PV.54_E, 2001-11-15 ,Miranda,Angola,Joao Bernardo de  Miranda,AGO,Minister for Foreign Affairs of Angola. Mr. de Miranda (Angola) (spoke in Portuguese; English text provided by the delegation): Allow me to start by congratulating you
1622,General debate,A_56_PV.54_E, 2001-11-15 ,El-Amine,Comoros,Souef Mohamed  El-Amine,COM,Minister for Foreign Affairs of Comoros. Mr. El-Amine (Comoros) (spoke in French): On behalf of the Comorian delegation
1623,General debate,A_56_PV.54_E, 2001-11-15 ,Lamido,Nigeria,Alhaji Sule  Lamido,NGA,Minister for Foreign Affairs of Nigeria. Mr. Lamido (Nigeria): Recent events have manifestly brought to the fore the importance and relevance of the United Nations in the pursuit of global peace
1624,General debate,A_56_PV.54_E, 2001-11-15 ,Insanally,Guyana,Samuel R.  Insanally,GUY,Minister for Foreign Affairs of Guyana and former President of the General Assembly. Mr. Insanally (Guyana): Although the embers from the towering infernos which resulted from the attacks on 11 September have not fully died
1625,General debate,A_56_PV.54_E, 2001-11-15 ,Kamilov,Uzbekistan,Abdulaziz  Kamilov,UZB,Minister for Foreign Affairs of Uzbekistan. Mr. Kamilov (Uzbekistan) (spoke in Russian): Allow me to convey our sincere congratulations to Mr. Kofi Annan on the occasion of his re-election to the post of Secretary-General
1626,General debate,A_56_PV.54_E, 2001-11-15 ,Peres,Israel,Shimon  Peres,ISR,
1627,General debate,A_56_PV.54_E, 2001-11-15 ,Kukan,Slovakia,Eduard  Kukan,SVK,Minister for Foreign Affairs of Slovakia. Mr. Kukan (Slovakia): At the outset
1628,General debate,A_56_PV.54_E, 2001-11-15 ,Wirayuda,Indonesia,Hassan  Wirayuda,IDN,Minister for Foreign Affairs of Indonesia. Mr. Wirayuda (Indonesia): On behalf of the Indonesian delegation
1629,General debate,A_56_PV.54_E, 2001-11-15 ,Ouédraogo,Burkina Faso,Youssouf  Ouédraogo,BFA,Minister of State and Minister for Foreign Affairs of Burkina Faso. (Burkina Faso) Mr. Ouedraogo in French): I should like first of all to offer the profound condolences of Burkina Faso to Algeria and the Dominican Republic following the disasters that have struck those countries. (spoke I would like to convey to you
1601,General debate,A_56_PV.55_E, 2001-11-15 ,Yamtomo,Indonesia,Conakry Marsono  Yamtomo,IDN,
1602,General debate,A_56_PV.55_E, 2001-11-15 ,Huntley,Saint Lucia,Earl  Huntley,LCA,Chairman of the delegation of Saint Lucia. Mr. Huntley (Saint Lucia): Allow me first to offer the congratulations of the delegation of Saint Lucia to the President of the General Assembly on his election. We wish to assure him of our full support for the successful outcome of these deliberations. 38 As we meet with the global fraternity of nations during this fifty-sixth session of the General Assembly
1603,General debate,A_56_PV.55_E, 2001-11-15 ,Gunna-Kasem,Thailand,Pracha  Gunna-Kasem,THA,Chairman of the delegation of Thailand. Mr. Guna-Kasem (Thailand): It is an honour for me to deliver this statement on behalf of Mr. Surakiart Sathirathai
1604,General debate,A_56_PV.55_E, 2001-11-15 ,Loj,Denmark,Ellen  Loj,DNK,Chairperson of the delegation of Denmark. Ms. Løj (Denmark): 
1605,General debate,A_56_PV.55_E, 2001-11-15 ,Donigi,Papua New Guinea,Peter  Donigi,PNG,Chairman of the delegation of Papua New Guinea. Mr. Donigi (Papua New Guinea): On behalf of the people and Government of Papua New Guinea
1606,General debate,A_56_PV.55_E, 2001-11-15 ,Ela Ebang,Equatorial Guinea,Jose  Ela Ebang,GNQ,Deputy Minister for Foreign Affairs of Equatorial Guinea. Mr. Ela Ebang (Equatorial Guinea) (spoke in Spanish): Allow me at the outset to express our deep satisfaction at seeing Mr. Han Seung-soo presiding over the work of the General Assembly at its fifty-sixth session. For my delegation
1607,General debate,A_56_PV.55_E, 2001-11-15 ,Assam,Trinidad and Tobago,Mervyn  Assam,TTO,Minister for Enterprise Development and Foreign Affairs of Trinidad and Tobago. Mr. Assam (Trinidad and Tobago): Trinidad and Tobago would like to congratulate the President on his election to preside over the fifty-sixth session of the General Assembly. His unanimous endorsement by both his regional group and all Member States is testimony of the high esteem in which he and his country are held by the Organization. He may rest assured of the full cooperation of my delegation as he engages in the task of presiding over the work of the United Nations. 
1608,General debate,A_56_PV.55_E, 2001-11-15 ,Mesfin,Ethiopia,Seyoum  Mesfin,ETH,Minister for Foreign Affairs of Ethiopia. Mr. Mesfin (Ethiopia): At the outset
1609,General debate,A_56_PV.55_E, 2001-11-15 ,Simão,Mozambique,Leonardo Santos  Simão,MOZ,Minister for I now 18 Mr. Simao (Mozambique): I wish to congratulate His Excellency Mr. Han Seung-soo upon his election to preside over the General Assembly at its fifty-sixth session
1610,General debate,A_56_PV.55_E, 2001-11-15 ,Nimrod,Grenada,Elvin  Nimrod,GRD,Minister for Foreign Affairs and International Trade of Grenada. Mr. Nimrod (Grenada): At the outset
1611,General debate,A_56_PV.55_E, 2001-11-15 ,Miller,Barbados,Billie  Miller,BRB,Deputy Prime Minister and Minister for Foreign Affairs and Foreign Trade of Barbados. 11 I for the (Barbados): Ms. Miller join with other delegations in congratulating Mr. Han Seung-soo on his election to chair the proceedings of the General Assembly at its fifty-sixth session. I also take this opportunity to express my deep satisfaction at the award of this years Nobel Peace Prize to the United Nations and to Secretary-General Kofi Annan. It is a well-deserved vote of confidence in the Secretary- Generals leadership as well as recognition of the pivotal role being played by the United Nations in an era of international community during these early years of the twenty-first century. We are greatly reassured that his firm guidance will continue for a further term to shape the direction of the Organization. immense challenge At this time of renewed sadness for the people of New York and of the Dominican Republic
1612,General debate,A_56_PV.55_E, 2001-11-15 ,Mezode,Central African Republic,Agba Otikpo  Mezode,CAF,Minister for Foreign Affairs of the Central African Republic. the solidarity of Mr. Mezode (Central African Republic) (spoke in French): 
1613,General debate,A_56_PV.55_E, 2001-11-15 ,Thabane,Lesotho,Thomas Motsoahae  Thabane,LSO,Minister for Foreign Affairs of Lesotho. Mr. Thabane (Lesotho): On behalf of the delegation of Lesotho
1614,General debate,A_56_PV.55_E, 2001-11-15 ,Alemán Healy,Panama,José Miguel  Alemán Healy,PAN,Minister for Foreign Affairs of Panama. Mr. Aleman (Panama) (spoke in Spanish): 
1615,General debate,A_56_PV.55_E, 2001-11-15 ,Saxe-Coburg-Gotha,Bulgaria,Simeon  Saxe-Coburg-Gotha,BGR,Prime Minister of the Republic of Bulgaria 
1578,General debate,A_56_PV.56_E, 2001-11-16 ,Mamba,Swaziland,Clifford  Mamba,SWZ,Chairman of Swaziland. Mr. Mamba (Swaziland): It is an honour and privilege for me to deliver this statement on behalf of His Majesty King Mswati III. I wish to convey the greetings and warm wishes of His Majesty
1579,General debate,A_56_PV.56_E, 2001-11-16 ,Taumoepeau-Tupou,Tonga,Sonatane T.  Taumoepeau-Tupou,TON,Chairman of the delegation of Tonga. Mr. Tupou (Tonga): In congratulating Mr. Han Seung-soo upon his assumption of high office
1580,General debate,A_56_PV.56_E, 2001-11-16 ,Morel,Seychelles,Claude Sylvestre Anthony  Morel,SYC,Chairman of the delegation of Seychelles. the deliberations of Mr. Morel (Seychelles): My delegation would like to congratulate Mr. Han on his dynamic stewardship of the General Assembly at this session. Our felicitations also go to the Secretary-General
1581,General debate,A_56_PV.56_E, 2001-11-16 ,Gideon,Marshall Islands,Raynard  Gideon,MHL,Chairman of the delegation of the Marshall Islands. Islands Mr. Gideon (Marshall Islands): On behalf of the Government and the people of the Republic of the Marshall cordial congratulations to the President on his election as President of the General Assembly at its fifty-sixth session
1582,General debate,A_56_PV.56_E, 2001-11-16 ,Lewis,Antigua and Barbuda,Patrick  Lewis,ATG,Chairman of the delegation of Antigua and Barbuda. if Mr. Lewis (Antigua and Barbuda): Antigua and Barbuda is pleased that this is the United Nations Year of Dialogue among Civilizations. However
1583,General debate,A_56_PV.56_E, 2001-11-16 ,Naidu,Fiji,Amraiya  Naidu,FJI,Chairman of the delegation of Fiji. Mr. Naidu (Fiji): Fiji mourns the recent losses and world-changing tragedies which the United States of America has endured. We remember the many lives lost in that adversity
1584,General debate,A_56_PV.56_E, 2001-11-16 ,Sopoaga,Tuvalu,Enele S.  Sopoaga,TUV,Chairman of delegation of Tuvalu. Mr. Sopoaga (Tuvalu): I am honoured to address the General Assembly. Speaking on behalf of the people and the Government of Tuvalu
1585,General debate,A_56_PV.56_E, 2001-11-16 ,Gasana,Rwanda,Anastase  Gasana,RWA,Chairman of the delegation of Rwanda. I now Mr. Gasana (Rwanda) (spoke in French): It is a great honour for me
1586,General debate,A_56_PV.56_E, 2001-11-16 ,Matturi,Sierra Leone,Sahr  Matturi,SLE,Deputy Minister for Foreign Affairs and International Cooperation of Sierra Leone. Mr. Matturi (Sierra Leone): My delegation extends to you
1587,General debate,A_56_PV.56_E, 2001-11-16 ,Hammoud,Lebanon,Mahmoud  Hammoud,LBN,Minister for Foreign Affairs of Lebanon. Mr. Hammoud (Lebanon) (spoke in Arabic): Mr. President
1588,General debate,A_56_PV.56_E, 2001-11-16 ,Dudau,Republic of Moldova,Nicolae  Dudau,MDA,Minister for Foreign Affairs of the Republic of Moldova. Mr. Dudau (Republic of Moldova) (spoke in Russian): Allow me at the outset
1589,General debate,A_56_PV.56_E, 2001-11-16 ,Macapagal-Arroyo,Philippines,Gloria  Macapagal-Arroyo,PHL,President of the Republic of the Philippines 
1590,General debate,A_56_PV.56_E, 2001-11-16 ,Trovoada,Sao Tome and Principe,Patrice Emery  Trovoada,STP,Minister for Foreign Affairs and Cooperation and Community of Sao Tome and Principe. the delegation): Mr. President
1591,General debate,A_56_PV.56_E, 2001-11-16 ,Ivanov,Russian Federation,I.S.  Ivanov,RUS,Minister for Foreign Affairs of the Russian Federation. Mr. Ivanov (Russian Federation) (spoke in Russian): This session of the General Assembly is taking place in the shadow of an unprecedented challenge to humanity posed by international terrorism. We all must seriously analyse how this could have happened. However
1592,General debate,A_56_PV.56_E, 2001-11-16 ,Antonio,Haiti,Joseph Philippe  Antonio,HTI,Minister for Foreign Affairs of Haiti. Mr. Antonio (Haiti) (spoke in French): On behalf of the President of the Republic of Haiti and of the Haitian delegation
1593,General debate,A_56_PV.57_E, 2001-11-16 ,Hussein,Ethiopia,Abdul Mejid  Hussein,ETH,
1594,General debate,A_56_PV.57_E, 2001-11-16 ,Ileka,Democratic Republic of the Congo,Atoki  Ileka,COD,
1595,General debate,A_56_PV.57_E, 2001-11-16 ,Chkheidze,Georgia,Peter  Chkheidze,GEO,Chairman of the delegation of Georgia. Mr. Chkheidze (Georgia): Let me congratulate you
1596,General debate,A_56_PV.57_E, 2001-11-16 ,Ilves,Estonia,Toomas Hendrik  Ilves,EST,Minister for Foreign Affairs of Estonia. Mr. Ilves (Estonia): First of all
1597,General debate,A_56_PV.57_E, 2001-11-16 ,Gomes,Guinea-Bissau,Antonieta Rosa  Gomes,GNB,Minister for Foreign Affairs and International Cooperation of the Republic of Guinea-Bissau. (spoke to express Mrs. Gomes its delegation
1598,General debate,A_56_PV.57_E, 2001-11-16 ,Abdella,Eritrea,Ali Said  Abdella,ERI,Minister for Foreign Affairs of Eritrea. Mr. Abdella (Eritrea) (spoke in Arabic): Please allow me to extend to you
1599,General debate,A_56_PV.57_E, 2001-11-16 ,Dauth,Australia,John  Dauth,AUS,Chairman of Excellency Mr. delegation of Australia. Mr. Dauth (Australia): Sir
1600,General debate,A_56_PV.57_E, 2001-11-16 ,Jegermanis,Latvia,Gints  Jegermanis,LVA,Chairman of the delegation of Latvia. Mr. Jegermanis (Latvia): It is my honour to address the General Assembly at its fifty-sixth session. Since the terrorist attacks of 11 September
