,speech_type,proceeding,date,speaker_surname,country,speaker_name,country_code,position
1219,General debate,A_53_PV.7_E, 1998-09-21 ,Kumaratunga,Sri Lanka,Chandrika  Kumaratunga,LKA,President of the Democratic Socialist Republic of Sri Lanka 
1220,General debate,A_53_PV.7_E, 1998-09-21 ,Sanguinetti,Uruguay,Julio María  Sanguinetti,URY,President of the Eastern Republic of Uruguay 
1221,General debate,A_53_PV.7_E, 1998-09-21 ,Compaoré,Burkina Faso,Blaise  Compaoré,BFA,President of Burkina Faso 
1222,General debate,A_53_PV.7_E, 1998-09-21 ,Mandela,South Africa,Nelson  Mandela,ZAF,President of the Republic of South Africa 
1223,General debate,A_53_PV.7_E, 1998-09-21 ,Clinton,United States,Bill  Clinton,USA,President of the United States of America 7th plenary meeting 21 September 1998 
1224,General debate,A_53_PV.7_E, 1998-09-21 ,Lampreia,Brazil,Luiz Felipe Palmeira  Lampreia,BRA,
1208,General debate,A_53_PV.8_E, 1998-09-21 ,Bajammal,Yemen,Abdulqader  Bajammal,YEM,
1209,General debate,A_53_PV.8_E, 1998-09-21 ,Essy,Côte d'Ivoire,Amara  Essy,CIV,
1210,General debate,A_53_PV.8_E, 1998-09-21 ,Vollebaek,Norway,Knut  Vollebaek,NOR,
1211,General debate,A_53_PV.8_E, 1998-09-21 ,Alatas,Indonesia,Ali  Alatas,IDN,we endorse the Declaration issued by its thirteenth Summit
1212,General debate,A_53_PV.8_E, 1998-09-21 ,Tella,Argentina,Guido di  Tella,ARG,
1213,General debate,A_53_PV.8_E, 1998-09-21 ,Obuchi,Japan,Keizo  Obuchi,JPN,Prime Minister of Japan 
1214,General debate,A_53_PV.8_E, 1998-09-21 ,Skate,Papua New Guinea,William  Skate,PNG,Prime Minister of Papua New Guinea 
1215,General debate,A_53_PV.8_E, 1998-09-21 ,Green,Mexico,Rosario  Green,MEX,
1216,General debate,A_53_PV.8_E, 1998-09-21 ,Khatami,Iran,Seyed Mohammad  Khatami,IRN,President of the Islamic Republic of Iran 
1217,General debate,A_53_PV.8_E, 1998-09-21 ,Ulmanis,Latvia,Guntis  Ulmanis,LVA,President of Republic of Latvia the 
1202,General debate,A_53_PV.9_E, 1998-09-22 ,Ferrero Costa,Peru,Eduardo  Ferrero Costa,PER,
1203,General debate,A_53_PV.9_E, 1998-09-22 ,Azad,Bangladesh,Abdus Samad  Azad,BGD,
1204,General debate,A_53_PV.9_E, 1998-09-22 ,Wensley,Australia,Penny  Wensley,AUS,
1205,General debate,A_53_PV.9_E, 1998-09-22 ,Ivanov,Russian Federation,I.S.  Ivanov,RUS,Minister for Foreign Affairs of the Russian Federation. 20 9th plenary meeting 22 September 1998 Mr. Ivanov (Russian Federation) (interpretation from Russian): Mankind is increasingly feeling the winds of the twenty-first century. What they bring depends on all of us
1206,General debate,A_53_PV.9_E, 1998-09-22 ,Kinkel,Germany,Klaus  Kinkel,DEU,
1207,General debate,A_53_PV.9_E, 1998-09-22 ,Buyoya,Burundi,Pierre  Buyoya,BDI,President of Republic of Burundi the 
